mal_id,name,name_kanji,nicknames,favorites,about,image_url
657,"Klaydancer the Ironclad","",nil,853,"Role: Drift Racer
Species: Slime entity
Personality: quiet, mysterious, and wise
Aesthetic Colors: crimson red and charcoal black

Appearance & Gear:
This subject is a slime entity presenting as a drift racer. They wear a sleek stealth bodysuit made of matte fiber in a color palette of crimson red and charcoal black. They are equipped with a cracked white porcelain mask with red accents and carry an energy glaive that crackles with electricity as their signature prop. 

Abilities & Aesthetic:
They possess the ability to teleport short distances through shadows. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/KlaydancertheIronclad/225/320
658,"Cynbreaker","",nil,2787,"Role: Drift Racer
Species: Android prototype
Personality: silent, disciplined, and brave
Aesthetic Colors: plum purple and toxic green

Appearance & Gear:
This subject is a android prototype presenting as a drift racer. They wear a sleek stealth bodysuit made of matte fiber in a color palette of plum purple and toxic green. They are equipped with a spiked collar and fingerless gloves and carry dual customized blaster pistols as their signature prop. 

Abilities & Aesthetic:
They possess the ability to conjure barriers made of solid light. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Cynbreaker/225/320
659,"Drakebreaker the Stardweller","",nil,2009,"Role: Drift Racer
Species: Deep-sea siren
Personality: hyper-energetic, cheerful, and loud
Aesthetic Colors: cobalt blue and neon cyan

Appearance & Gear:
This subject is a deep-sea siren presenting as a drift racer. They wear a classic double-breasted formal suit in a color palette of cobalt blue and neon cyan. They are equipped with a ticking brass pocket watch hanging from a chain and carry a set of throwing daggers that hover in mid-air as their signature prop. 

Abilities & Aesthetic:
They possess the ability to heal biological tissue using glowing green energy. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/DrakebreakertheStardweller/225/320
660,"Luxglider the Rust-Eater","",nil,2169,"Role: High Fantasy Paladin
Species: Deep-sea siren
Personality: stoic, analytical, and highly reserved
Aesthetic Colors: silver and electric blue

Appearance & Gear:
This subject is a deep-sea siren presenting as a high fantasy paladin. They wear heavy armor plate decorated with neon lines in a color palette of silver and electric blue. They are equipped with feathered wings made of pure blue light and carry a pair of retractable bio-organic claws as their signature prop. 

Abilities & Aesthetic:
They possess the ability to teleport short distances through shadows. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/LuxglidertheRust-Eater/225/320
661,"Cyborgshard","",nil,1969,"Role: Bio-engineered Beast
Species: Reptilian humanoid
Personality: rebellious, fierce, and sharp
Aesthetic Colors: pearl white and amber gold

Appearance & Gear:
This subject is a reptilian humanoid presenting as a bio-engineered beast. They wear distressed cargo pants, combat boots, and flight jacket in a color palette of pearl white and amber gold. They are equipped with floating runic glyphs orbiting their wrists and carry a heavy shield with an embedded forcefield emitter as their signature prop. 

Abilities & Aesthetic:
They possess the ability to phase through solid walls for stealth operations. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Cyborgshard/225/320
662,"Kenkeeper","",nil,3975,"Role: Cursed Swordsman
Species: Deep-sea siren
Personality: silent, disciplined, and brave
Aesthetic Colors: sand yellow and copper bronze

Appearance & Gear:
This subject is a deep-sea siren presenting as a cursed swordsman. They wear an oversized patchwork hoodie and high-top sneakers in a color palette of sand yellow and copper bronze. They are equipped with a ticking brass pocket watch hanging from a chain and carry a legendary runic saber that glows softly as their signature prop. 

Abilities & Aesthetic:
They possess the ability to control electricity, channelled through their mechanical parts. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Kenkeeper/225/320
663,"Quirksinger the Spark-Igniter","",nil,358,"Role: Cursed Swordsman
Species: Android prototype
Personality: hyper-energetic, cheerful, and loud
Aesthetic Colors: silver and electric blue

Appearance & Gear:
This subject is a android prototype presenting as a cursed swordsman. They wear traditional flowing robes with silver trims in a color palette of silver and electric blue. They are equipped with feathered wings made of pure blue light and carry a legendary runic saber that glows softly as their signature prop. 

Abilities & Aesthetic:
They possess the ability to conjure barriers made of solid light. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/QuirksingertheSpark-Igniter/225/320
664,"Frostrider the Shadow-Weaver","",nil,1774,"Role: High Fantasy Paladin
Species: Horned demon-kin
Personality: rebellious, fierce, and sharp
Aesthetic Colors: silver and electric blue

Appearance & Gear:
This subject is a horned demon-kin presenting as a high fantasy paladin. They wear distressed cargo pants, combat boots, and flight jacket in a color palette of silver and electric blue. They are equipped with floating runic glyphs orbiting their wrists and carry a pair of retractable bio-organic claws as their signature prop. 

Abilities & Aesthetic:
They possess the ability to summon spectral avian creatures to scout and attack. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/FrostridertheShadow-Weaver/225/320
665,"Novastride","",nil,578,"Role: Cosmic Warrior
Species: Stardust elemental
Personality: silent, disciplined, and brave
Aesthetic Colors: cobalt blue and neon cyan

Appearance & Gear:
This subject is a stardust elemental presenting as a cosmic warrior. They wear heavy armor plate decorated with neon lines in a color palette of cobalt blue and neon cyan. They are equipped with floating runic glyphs orbiting their wrists and carry a legendary runic saber that glows softly as their signature prop. 

Abilities & Aesthetic:
They possess the ability to control electricity, channelled through their mechanical parts. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Novastride/225/320
666,"Jinxslayer the Stardweller","",nil,1791,"Role: Mecha Pilot
Species: Crystalline golem
Personality: hyper-energetic, cheerful, and loud
Aesthetic Colors: sand yellow and copper bronze

Appearance & Gear:
This subject is a crystalline golem presenting as a mecha pilot. They wear heavy armor plate decorated with neon lines in a color palette of sand yellow and copper bronze. They are equipped with a massive mechanical gauntlet covered in vents and carry an energy glaive that crackles with electricity as their signature prop. 

Abilities & Aesthetic:
They possess the ability to teleport short distances through shadows. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/JinxslayertheStardweller/225/320
667,"Kaelkeeper","",nil,62,"Role: Cursed Swordsman
Species: Horned demon-kin
Personality: hyper-energetic, cheerful, and loud
Aesthetic Colors: pearl white and amber gold

Appearance & Gear:
This subject is a horned demon-kin presenting as a cursed swordsman. They wear an oversized patchwork hoodie and high-top sneakers in a color palette of pearl white and amber gold. They are equipped with a glowing reactor core embedded in their chest and carry a floating metallic grimoire bound in iron as their signature prop. 

Abilities & Aesthetic:
They possess the ability to summon spectral avian creatures to scout and attack. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Kaelkeeper/225/320
668,"Teraforge the Rune-Carver","",nil,4952,"Role: Mecha Pilot
Species: Reptilian humanoid
Personality: quiet, mysterious, and wise
Aesthetic Colors: matte grey and safety orange

Appearance & Gear:
This subject is a reptilian humanoid presenting as a mecha pilot. They wear a bulky space suit fitted with thrusters in a color palette of matte grey and safety orange. They are equipped with floating runic glyphs orbiting their wrists and carry a massive industrial hammer with booster rockets as their signature prop. 

Abilities & Aesthetic:
They possess the ability to teleport short distances through shadows. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/TeraforgetheRune-Carver/225/320
669,"Omegashaper","",nil,4025,"Role: Steampunk Aviator
Species: Slime entity
Personality: rebellious, fierce, and sharp
Aesthetic Colors: silver and electric blue

Appearance & Gear:
This subject is a slime entity presenting as a steampunk aviator. They wear fluid silk robes showing ancient patterns in a color palette of silver and electric blue. They are equipped with a cracked white porcelain mask with red accents and carry an energy glaive that crackles with electricity as their signature prop. 

Abilities & Aesthetic:
They possess the ability to heal biological tissue using glowing green energy. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Omegashaper/225/320
670,"Runeshaper the Spark-Igniter","",nil,765,"Role: Sentient Hologram
Species: Human-Cyborg hybrid
Personality: rebellious, fierce, and sharp
Aesthetic Colors: silver and electric blue

Appearance & Gear:
This subject is a human-cyborg hybrid presenting as a sentient hologram. They wear an oversized patchwork hoodie and high-top sneakers in a color palette of silver and electric blue. They are equipped with a glowing holographic visor covering one eye and carry a heavy shield with an embedded forcefield emitter as their signature prop. 

Abilities & Aesthetic:
They possess the ability to control electricity, channelled through their mechanical parts. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/RuneshapertheSpark-Igniter/225/320
671,"Pyroglade the Gear-Shaper","",nil,3704,"Role: Mecha Pilot
Species: Android prototype
Personality: silent, disciplined, and brave
Aesthetic Colors: sand yellow and copper bronze

Appearance & Gear:
This subject is a android prototype presenting as a mecha pilot. They wear a sleek stealth bodysuit made of matte fiber in a color palette of sand yellow and copper bronze. They are equipped with floating runic glyphs orbiting their wrists and carry a heavy shield with an embedded forcefield emitter as their signature prop. 

Abilities & Aesthetic:
They possess the ability to control electricity, channelled through their mechanical parts. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/PyrogladetheGear-Shaper/225/320
672,"Quirkglider the Rust-Eater","",nil,926,"Role: Mecha Pilot
Species: Android prototype
Personality: cynical, witty, but fiercely loyal
Aesthetic Colors: emerald green and brass gold

Appearance & Gear:
This subject is a android prototype presenting as a mecha pilot. They wear heavy armor plate decorated with neon lines in a color palette of emerald green and brass gold. They are equipped with a holographic projector badge on their lapel and carry a heavy shield with an embedded forcefield emitter as their signature prop. 

Abilities & Aesthetic:
They possess the ability to heal biological tissue using glowing green energy. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/QuirkglidertheRust-Eater/225/320
673,"Pulseglade the Stormweaver","",nil,137,"Role: Abyssal Diver
Species: Ghostly apparition
Personality: charismatic, bold, and scheming
Aesthetic Colors: cobalt blue and neon cyan

Appearance & Gear:
This subject is a ghostly apparition presenting as a abyssal diver. They wear an oversized patchwork hoodie and high-top sneakers in a color palette of cobalt blue and neon cyan. They are equipped with floating runic glyphs orbiting their wrists and carry a floating metallic grimoire bound in iron as their signature prop. 

Abilities & Aesthetic:
They possess the ability to interface directly with any computer terminal or network. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/PulsegladetheStormweaver/225/320
674,"Onyxwalker","",nil,2898,"Role: Bio-engineered Beast
Species: Stardust elemental
Personality: charismatic, bold, and scheming
Aesthetic Colors: emerald green and brass gold

Appearance & Gear:
This subject is a stardust elemental presenting as a bio-engineered beast. They wear a weathered trenchcoat over leather harness in a color palette of emerald green and brass gold. They are equipped with a holographic projector badge on their lapel and carry a set of throwing daggers that hover in mid-air as their signature prop. 

Abilities & Aesthetic:
They possess the ability to manipulate steam and pressure, overloading mechanical devices. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Onyxwalker/225/320
675,"Aerostrike","",nil,3697,"Role: Mecha Pilot
Species: Android prototype
Personality: quiet, mysterious, and wise
Aesthetic Colors: cobalt blue and neon cyan

Appearance & Gear:
This subject is a android prototype presenting as a mecha pilot. They wear a bulky space suit fitted with thrusters in a color palette of cobalt blue and neon cyan. They are equipped with feathered wings made of pure blue light and carry a steam-powered long rifle with copper dials as their signature prop. 

Abilities & Aesthetic:
They possess the ability to interface directly with any computer terminal or network. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Aerostrike/225/320
676,"Teracaller","",nil,32,"Role: Elemental Mage
Species: Ghostly apparition
Personality: cynical, witty, but fiercely loyal
Aesthetic Colors: plum purple and toxic green

Appearance & Gear:
This subject is a ghostly apparition presenting as a elemental mage. They wear fluid silk robes showing ancient patterns in a color palette of plum purple and toxic green. They are equipped with a ticking brass pocket watch hanging from a chain and carry a whip made of plasma energy as their signature prop. 

Abilities & Aesthetic:
They possess the ability to channel cosmic solar flares into concentrated beams. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Teracaller/225/320
677,"Hazestrike the Frost-Bite","",nil,3142,"Role: Retro-cartoon Mascot
Species: Plant-based dryad
Personality: rebellious, fierce, and sharp
Aesthetic Colors: matte grey and safety orange

Appearance & Gear:
This subject is a plant-based dryad presenting as a retro-cartoon mascot. They wear a sleek stealth bodysuit made of matte fiber in a color palette of matte grey and safety orange. They are equipped with a glowing holographic visor covering one eye and carry a massive industrial hammer with booster rockets as their signature prop. 

Abilities & Aesthetic:
They possess the ability to conjure barriers made of solid light. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/HazestriketheFrost-Bite/225/320
678,"Vaelglade","",nil,381,"Role: Underworld Bounty Hunter
Species: Stardust elemental
Personality: hyper-energetic, cheerful, and loud
Aesthetic Colors: sand yellow and copper bronze

Appearance & Gear:
This subject is a stardust elemental presenting as a underworld bounty hunter. They wear heavy armor plate decorated with neon lines in a color palette of sand yellow and copper bronze. They are equipped with a holographic projector badge on their lapel and carry a massive industrial hammer with booster rockets as their signature prop. 

Abilities & Aesthetic:
They possess the ability to phase through solid walls for stealth operations. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Vaelglade/225/320
679,"Fluxstrike","",nil,4219,"Role: Gothic Necromancer
Species: Stardust elemental
Personality: charismatic, bold, and scheming
Aesthetic Colors: emerald green and brass gold

Appearance & Gear:
This subject is a stardust elemental presenting as a gothic necromancer. They wear a bulky space suit fitted with thrusters in a color palette of emerald green and brass gold. They are equipped with a glowing holographic visor covering one eye and carry a floating metallic grimoire bound in iron as their signature prop. 

Abilities & Aesthetic:
They possess the ability to conjure barriers made of solid light. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Fluxstrike/225/320
680,"Jadebringer","",nil,279,"Role: Dream Weaver
Species: Human-Cyborg hybrid
Personality: rebellious, fierce, and sharp
Aesthetic Colors: plum purple and toxic green

Appearance & Gear:
This subject is a human-cyborg hybrid presenting as a dream weaver. They wear an oversized patchwork hoodie and high-top sneakers in a color palette of plum purple and toxic green. They are equipped with heavy brass goggles resting on their forehead and carry a floating metallic grimoire bound in iron as their signature prop. 

Abilities & Aesthetic:
They possess the ability to teleport short distances through shadows. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Jadebringer/225/320
681,"Gigabinder the Bone-Reader","",nil,4247,"Role: Mecha Pilot
Species: Human-Cyborg hybrid
Personality: stoic, analytical, and highly reserved
Aesthetic Colors: crimson red and charcoal black

Appearance & Gear:
This subject is a human-cyborg hybrid presenting as a mecha pilot. They wear an oversized patchwork hoodie and high-top sneakers in a color palette of crimson red and charcoal black. They are equipped with a glowing holographic visor covering one eye and carry dual customized blaster pistols as their signature prop. 

Abilities & Aesthetic:
They possess the ability to manipulate steam and pressure, overloading mechanical devices. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/GigabindertheBone-Reader/225/320
682,"Kenbinder","",nil,3756,"Role: Cursed Swordsman
Species: Crystalline golem
Personality: charismatic, bold, and scheming
Aesthetic Colors: matte grey and safety orange

Appearance & Gear:
This subject is a crystalline golem presenting as a cursed swordsman. They wear heavy armor plate decorated with neon lines in a color palette of matte grey and safety orange. They are equipped with a glowing reactor core embedded in their chest and carry a pair of retractable bio-organic claws as their signature prop. 

Abilities & Aesthetic:
They possess the ability to control electricity, channelled through their mechanical parts. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Kenbinder/225/320
683,"Onyxsailor","",nil,2688,"Role: Steampunk Aviator
Species: Ghostly apparition
Personality: silent, disciplined, and brave
Aesthetic Colors: sand yellow and copper bronze

Appearance & Gear:
This subject is a ghostly apparition presenting as a steampunk aviator. They wear a fitted school uniform blazer with custom badges in a color palette of sand yellow and copper bronze. They are equipped with a ticking brass pocket watch hanging from a chain and carry a set of throwing daggers that hover in mid-air as their signature prop. 

Abilities & Aesthetic:
They possess the ability to interface directly with any computer terminal or network. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Onyxsailor/225/320
684,"Rikutread the Bone-Reader","",nil,4722,"Role: Cursed Swordsman
Species: Android prototype
Personality: quiet, mysterious, and wise
Aesthetic Colors: emerald green and brass gold

Appearance & Gear:
This subject is a android prototype presenting as a cursed swordsman. They wear a fitted school uniform blazer with custom badges in a color palette of emerald green and brass gold. They are equipped with a spiked collar and fingerless gloves and carry dual customized blaster pistols as their signature prop. 

Abilities & Aesthetic:
They possess the ability to teleport short distances through shadows. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/RikutreadtheBone-Reader/225/320
685,"Runetread","",nil,4569,"Role: High Fantasy Paladin
Species: Crystalline golem
Personality: rebellious, fierce, and sharp
Aesthetic Colors: neon violet and deep black

Appearance & Gear:
This subject is a crystalline golem presenting as a high fantasy paladin. They wear fluid silk robes showing ancient patterns in a color palette of neon violet and deep black. They are equipped with a spiked collar and fingerless gloves and carry a heavy shield with an embedded forcefield emitter as their signature prop. 

Abilities & Aesthetic:
They possess the ability to phase through solid walls for stealth operations. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Runetread/225/320
686,"Sterlinggaze","",nil,3018,"Role: Cursed Swordsman
Species: Slime entity
Personality: charismatic, bold, and scheming
Aesthetic Colors: plum purple and toxic green

Appearance & Gear:
This subject is a slime entity presenting as a cursed swordsman. They wear heavy armor plate decorated with neon lines in a color palette of plum purple and toxic green. They are equipped with a glowing holographic visor covering one eye and carry a set of throwing daggers that hover in mid-air as their signature prop. 

Abilities & Aesthetic:
They possess the ability to heal biological tissue using glowing green energy. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Sterlinggaze/225/320
687,"Vectoshaper","",nil,2012,"Role: Drift Racer
Species: Plant-based dryad
Personality: cynical, witty, but fiercely loyal
Aesthetic Colors: silver and electric blue

Appearance & Gear:
This subject is a plant-based dryad presenting as a drift racer. They wear a bulky space suit fitted with thrusters in a color palette of silver and electric blue. They are equipped with a spiked collar and fingerless gloves and carry a whip made of plasma energy as their signature prop. 

Abilities & Aesthetic:
They possess the ability to interface directly with any computer terminal or network. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Vectoshaper/225/320
688,"Crimsonhunter the Frost-Bite","",nil,955,"Role: Bio-engineered Beast
Species: Stardust elemental
Personality: stoic, analytical, and highly reserved
Aesthetic Colors: emerald green and brass gold

Appearance & Gear:
This subject is a stardust elemental presenting as a bio-engineered beast. They wear heavy armor plate decorated with neon lines in a color palette of emerald green and brass gold. They are equipped with a massive mechanical gauntlet covered in vents and carry a heavy shield with an embedded forcefield emitter as their signature prop. 

Abilities & Aesthetic:
They possess the ability to conjure barriers made of solid light. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/CrimsonhuntertheFrost-Bite/225/320
689,"Zephyrglider","",nil,909,"Role: Dream Weaver
Species: Android prototype
Personality: charismatic, bold, and scheming
Aesthetic Colors: silver and electric blue

Appearance & Gear:
This subject is a android prototype presenting as a dream weaver. They wear a fitted school uniform blazer with custom badges in a color palette of silver and electric blue. They are equipped with a holographic projector badge on their lapel and carry a massive industrial hammer with booster rockets as their signature prop. 

Abilities & Aesthetic:
They possess the ability to conjure barriers made of solid light. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Zephyrglider/225/320
690,"Sparkshard the Chrono-Keeper","",nil,4538,"Role: Elemental Mage
Species: Android prototype
Personality: rebellious, fierce, and sharp
Aesthetic Colors: matte grey and safety orange

Appearance & Gear:
This subject is a android prototype presenting as a elemental mage. They wear a weathered trenchcoat over leather harness in a color palette of matte grey and safety orange. They are equipped with a glowing holographic visor covering one eye and carry a floating metallic grimoire bound in iron as their signature prop. 

Abilities & Aesthetic:
They possess the ability to summon spectral avian creatures to scout and attack. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/SparkshardtheChrono-Keeper/225/320
691,"Onyxshard","",nil,3484,"Role: Dream Weaver
Species: Plant-based dryad
Personality: silent, disciplined, and brave
Aesthetic Colors: cobalt blue and neon cyan

Appearance & Gear:
This subject is a plant-based dryad presenting as a dream weaver. They wear heavy armor plate decorated with neon lines in a color palette of cobalt blue and neon cyan. They are equipped with heavy brass goggles resting on their forehead and carry a heavy shield with an embedded forcefield emitter as their signature prop. 

Abilities & Aesthetic:
They possess the ability to summon spectral avian creatures to scout and attack. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Onyxshard/225/320
692,"Kenforge the Frost-Bite","",nil,4900,"Role: Retro-cartoon Mascot
Species: Avian shifter
Personality: hyper-energetic, cheerful, and loud
Aesthetic Colors: pearl white and amber gold

Appearance & Gear:
This subject is a avian shifter presenting as a retro-cartoon mascot. They wear fluid silk robes showing ancient patterns in a color palette of pearl white and amber gold. They are equipped with a massive mechanical gauntlet covered in vents and carry an energy glaive that crackles with electricity as their signature prop. 

Abilities & Aesthetic:
They possess the ability to teleport short distances through shadows. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/KenforgetheFrost-Bite/225/320
693,"Cindershard the Stormweaver","",nil,4876,"Role: Mecha Pilot
Species: Deep-sea siren
Personality: rebellious, fierce, and sharp
Aesthetic Colors: neon violet and deep black

Appearance & Gear:
This subject is a deep-sea siren presenting as a mecha pilot. They wear a sleek stealth bodysuit made of matte fiber in a color palette of neon violet and deep black. They are equipped with a holographic projector badge on their lapel and carry a set of throwing daggers that hover in mid-air as their signature prop. 

Abilities & Aesthetic:
They possess the ability to summon spectral avian creatures to scout and attack. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/CindershardtheStormweaver/225/320
694,"Sparkforge the Ironclad","",nil,713,"Role: Cosmic Warrior
Species: Crystalline golem
Personality: silent, disciplined, and brave
Aesthetic Colors: pearl white and amber gold

Appearance & Gear:
This subject is a crystalline golem presenting as a cosmic warrior. They wear an oversized patchwork hoodie and high-top sneakers in a color palette of pearl white and amber gold. They are equipped with a glowing holographic visor covering one eye and carry a set of throwing daggers that hover in mid-air as their signature prop. 

Abilities & Aesthetic:
They possess the ability to summon spectral avian creatures to scout and attack. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/SparkforgetheIronclad/225/320
695,"Mistkeeper","",nil,3518,"Role: Retro-cartoon Mascot
Species: Bio-engineered beast
Personality: cheerful, clumsy, yet extremely optimistic
Aesthetic Colors: neon violet and deep black

Appearance & Gear:
This subject is a bio-engineered beast presenting as a retro-cartoon mascot. They wear an oversized patchwork hoodie and high-top sneakers in a color palette of neon violet and deep black. They are equipped with a glowing holographic visor covering one eye and carry an energy glaive that crackles with electricity as their signature prop. 

Abilities & Aesthetic:
They possess the ability to heal biological tissue using glowing green energy. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Mistkeeper/225/320
696,"Zenithstalker","",nil,946,"Role: Cosmic Warrior
Species: Slime entity
Personality: stoic, analytical, and highly reserved
Aesthetic Colors: matte grey and safety orange

Appearance & Gear:
This subject is a slime entity presenting as a cosmic warrior. They wear a bulky space suit fitted with thrusters in a color palette of matte grey and safety orange. They are equipped with a spiked collar and fingerless gloves and carry a heavy shield with an embedded forcefield emitter as their signature prop. 

Abilities & Aesthetic:
They possess the ability to manipulate local gravity fields to float and throw objects. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Zenithstalker/225/320
697,"Terashield","",nil,1700,"Role: Bio-engineered Beast
Species: Avian shifter
Personality: hyper-energetic, cheerful, and loud
Aesthetic Colors: emerald green and brass gold

Appearance & Gear:
This subject is a avian shifter presenting as a bio-engineered beast. They wear traditional flowing robes with silver trims in a color palette of emerald green and brass gold. They are equipped with a glowing holographic visor covering one eye and carry a set of throwing daggers that hover in mid-air as their signature prop. 

Abilities & Aesthetic:
They possess the ability to heal biological tissue using glowing green energy. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/Terashield/225/320
698,"Omegastrike the Frost-Bite","",nil,2271,"Role: Sentient Hologram
Species: Plant-based dryad
Personality: hyper-energetic, cheerful, and loud
Aesthetic Colors: neon violet and deep black

Appearance & Gear:
This subject is a plant-based dryad presenting as a sentient hologram. They wear a weathered trenchcoat over leather harness in a color palette of neon violet and deep black. They are equipped with a spiked collar and fingerless gloves and carry an energy glaive that crackles with electricity as their signature prop. 

Abilities & Aesthetic:
They possess the ability to conjure barriers made of solid light. Physically, they project a highly stylized visual presence that captures a clean, silhouette-driven design. This design stands out due to its balanced spacing and unique accessories, highlighting their overall silhouette and abilities.",https://picsum.photos/seed/OmegastriketheFrost-Bite/225/320
